      1	  -1.29	  15.79	 -0.077	1.00059							#	   3.21	  22.34	
      2	   1.45	  -1.39	  0.165	0.99920							#	   0.29	  23.69	
      3	  -1.59	  13.64	 -0.124	0.99722							#	   2.23	  24.14	
      4	 -10.23	  -2.03	 -0.174	0.99878							#	   0.35	  21.29	
      5	  -1.62	  14.39	  0.044	1.00235							#	   2.04	  17.24	
      6	   0.47	  -4.74	 -0.004	0.99880							#	   0.49	  23.54	
      7	   2.64	   0.04	  0.192	0.99989							#	   0.32	  18.74	
      8	   2.37	  -8.70	  0.094	0.99810							#	   1.01	  16.64	
      9	   0.98	  -7.74	 -0.017	1.00036							#	   0.78	  22.64	
     10	   3.63	  -7.98	 -0.090	1.00454							#	   0.78	  18.44	
     11	   2.46	  -3.31	 -0.121	0.99861							#	   0.67	  21.89	
     12	   2.68	 -12.17	  0.014	0.99750							#	   2.02	  13.79	
     13	   1.25	  -4.24	 -0.064	0.99944							#	   0.60	  19.64	
     14	   8.41	   4.84	 -0.286	1.00232							#	   0.61	  13.94	
     15	   4.87	   7.38	  0.010	0.99903							#	   0.95	  16.64	
     16	  10.56	   0.73	 -0.020	0.99943							#	   0.47	  20.84	
     17	   8.10	  10.65	  0.024	1.00303							#	   1.57	  14.09	
     18	  11.25	   5.94	  0.077	0.99910							#	   0.78	  19.19	
     19	   7.97	   7.72	  0.057	0.99939							#	   1.05	  20.39	
     20	  16.11	  -2.59	  0.032	0.99849							#	   0.61	  19.79	
     21	  21.09	   5.95	  0.151	0.99675							#	   0.85	  19.19	
     22	   9.96	  -0.21	  0.087	0.99975							#	   0.28	  24.74	
     23	  15.22	  -3.39	 -0.065	1.00007							#	   0.84	  19.94	
     24	  20.66	 -20.74	 -0.073	1.00214							#	   3.18	  20.39	
     25	  17.58	  -0.00	 -0.025	1.00290							#	   0.25	  17.24	
     26	  14.77	   0.74	 -0.049	0.99832							#	   0.39	  15.44	
     27	  15.16	  -0.19	 -0.312	1.00032							#	   0.31	  13.79	
     28	  16.22	  -3.43	 -0.014	0.99094							#	   0.54	  13.64	
     29	  32.18	  -3.67	 -0.252	1.01936							#	   0.46	   9.90	
     30	  23.43	  13.59	  0.211	0.99006							#	   3.71	  13.04	
     31	  23.10	  -3.15	  0.318	1.00648							#	   0.37	  11.69	
     32	  19.94	   8.01	  0.662	0.99142							#	   0.60	   9.00	
     33	  24.70	  -1.27	 -0.030	0.99333							#	   0.25	  13.94	
     34	  23.81	  -2.65	 -0.355	0.99341							#	   0.34	  15.89	
     35	  25.37	 -10.37	 -0.166	0.99993							#	   1.47	  13.34	
     36	  26.98	  -9.24	 -0.486	0.99490							#	   0.96	  14.39	
     37	  35.18	  -8.48	 -0.168	1.01878							#	   0.86	   5.85	
     38	  27.61	  -1.90	  0.192	1.00270							#	   0.32	  11.84	
     39	  22.10	  -1.65	  0.203	0.99787							#	   0.35	  14.09	
     40	  26.11	  14.24	 -1.385	1.01089							#	   2.11	   3.00	
     41	  28.69	  -5.63	  2.035	0.99735							#	   0.83	   3.00	
     42	  24.22	   5.87	 -1.375	0.98466							#	   1.31	   5.70	
     43	  27.84	   8.08	  0.069	1.02723							#	   1.38	   4.95	
     44	  32.24	  -1.06	 -0.236	0.99099							#	   0.79	   5.10	
     45	  40.69	  10.21	  0.008	1.00220							#	   1.88	   5.10	
     46	  36.48	  -6.53	  0.205	1.00256							#	   0.93	   8.10	
     47	  32.19	  -4.37	 -0.468	1.00598							#	   0.71	   3.90	
     48	  37.65	 -11.92	 -0.003	0.99780							#	   1.98	  10.04	
     49	  35.82	  -1.68	 -0.127	1.00528							#	   0.29	  11.09	
     50	  39.70	  -1.30	 -0.371	0.99462							#	   0.53	   9.00	
     51	  40.70	   3.17	 -0.487	0.99065							#	   0.35	   5.55	
     52	  35.66	   3.94	 -0.075	0.99163							#	   0.72	   4.65	
     53	  34.81	   8.03	 -0.345	1.01854							#	   1.41	   6.75	
     54	  38.60	   2.16	 -0.707	1.01166							#	   0.35	   3.30	
     55	  43.30	   4.66	 -0.099	0.98374							#	   0.48	   4.65	
     56	  42.58	   3.25	 -0.664	0.99388							#	   1.47	   3.00	
     57	  41.86	   1.85	 -0.885	0.98599							#	   0.44	   4.50	
     58	  35.46	  -6.74	 -0.955	1.02491							#	   0.39	   2.70	
     59	  24.37	 -21.61	 -1.124	0.94928							#	   0.49	   1.20	
     60	  23.83	  -6.89	 -0.299	1.00238							#	   1.24	   2.40	
     61	  11.64	  -7.16	  1.979	1.02352							#	   0.52	   1.50	
     62	  40.96	  -2.06	 -0.501	0.99293							#	   0.62	   4.50	
     63	  62.11	   7.11	 -3.245	0.96265							#	   0.37	   1.95	
     64	  58.13	   2.74	 -2.869	0.95227							#	   1.39	   1.50	
     65	  25.05   14.50	  1.812	1.00018							#	   2.49	   2.10	
     66	  25.00	  14.00   0.00	1.00							#	   0.50	   0.60	
     67	  48.65	   8.70	  0.315	1.00368							#	   1.30	   6.15	
     68	  44.43	 -12.33	  0.021	0.99601							#	   0.85	   1.65	
     69	  34.38	  -9.21	 -1.178	1.01323							#	   2.04	   1.65	
     70	  28.98	   1.41	 -0.867	1.02281							#	   0.53	   3.90	
     71	  34.06	  -0.82	 -0.230	1.00266							#	   0.48	   3.45	
     72	  34.00	 -30.00	  0.00	1.00							#	  10.57	   0.75	
     73	  34.35	  40.98	  0.781	0.94311							#	   6.19	   2.55	
     74	  57.44	 -91.87	  0.017	0.84594							#	   1.16	   1.35	
     75	  30.00	   0.00	  0.00	1.00							#	   1.01	   0.60	
     76	  24.95	 -41.83	 -0.385	0.99840							#	   0.59	   4.35	
     77	  16.98	   5.05	 -0.470	1.00367							#	   0.29	   7.05	
     78	  16.93	 -10.16	  0.193	1.00063							#	   0.57	   9.75	
     79	  21.28	  -7.38	  0.072	0.99839							#	   0.96	  10.79	
     80	  21.01	   0.77	 -0.021	0.99691							#	   0.41	  10.34	
     81	  16.74	  20.61	 -0.185	0.99965							#	   3.29	  14.69	
     82	  17.91	  -2.64	  0.021	1.00306							#	   0.64	  10.64	
     83	  21.63	  -1.83	 -0.226	0.98983							#	   0.68	  12.59	
     84	  14.46	  -2.99	 -0.583	1.00175							#	   0.90	  11.54	
     85	  15.06	  18.41	  0.153	0.99759							#	   2.28	  10.04	
     86	  21.60	 -21.40	 -0.009	1.00766							#	   2.04	   7.95	
     87	  16.14	  -4.78	 -0.150	0.99975							#	   1.36	  10.64	
     88	  15.99	  -4.61	  0.010	1.00355							#	   0.76	  12.74	
     89	  20.73	   0.74	 -0.522	1.00233							#	   0.56	   8.25	
     90	  27.01	   3.92	  0.023	1.00096							#	   0.63	  13.94	
     91	  23.41	   4.44	 -0.215	0.99325							#	   0.59	  10.49	
     92	  21.19	   6.32	 -0.151	1.01330							#	   1.30	  11.09	
     93	  22.68	  12.07	  0.530	0.99643							#	   3.28	  10.04	
     94	  23.88	   2.58	 -0.096	1.00065							#	   0.36	  15.14	
     95	  24.00	   4.71	  0.029	1.00173							#	   0.69	  16.04	
     96	  27.77	  -4.25	  0.062	1.00815							#	   0.68	  10.79	
     97	  32.33	  -8.12	  0.165	0.99593							#	   1.42	  16.04	
     98	  34.16	 -11.49	  0.481	1.01011							#	   2.78	   7.65	
     99	  31.52	   2.48	 -0.018	1.00133							#	   0.54	   9.90	
    100	  24.85	  -2.71	 -0.397	0.99533							#	   1.02	  11.09	
    101	  27.69	  -1.78	  0.036	1.00362							#	   1.57	   7.80	
    102	  32.84	   1.39	 -0.238	1.00128							#	   1.91	   7.95	
    103	  35.06	   2.85	  2.313	0.95268							#	   2.94	   2.25	
    104	  32.58	   6.54	 -0.173	0.99610							#	   5.58	   6.60	
    105	  28.90	   3.31	 -0.221	1.00254							#	   2.45	   4.80	
    106	  27.99	   2.13	 -0.021	1.00045							#	   1.70	   4.05	
    107	  30.67	  -0.53	  0.146	1.00989							#	   0.80	   5.25	
    108	  30.83	  -7.32	 -1.603	1.02306							#	   0.80	   1.80	
    109	  32.56	 -16.85	 -3.166	1.00125							#	   0.62	   1.80	
    110	  34.39	   1.59	  0.344	1.01094							#	   0.51	   2.85	
    111									skipped		#	   1.48	   0.90	
    112	  32.36	   8.48	  0.416	1.01009							#	   0.90	   2.55	
    113	  26.79	  -6.22	 -0.439	1.00211							#	   0.70	   1.50	
    114	  44.92	  14.67	  0.025	1.03269							#	   0.66	   1.65	
    115	  11.95	  -8.00	 -0.299	0.95979							#	   0.90	   2.55	
    116	   1.98	  -3.22	  1.461	0.96094							#	   0.56	   2.70	
    117									skipped		#	   1.56	   0.75	
    118	 -26.12	  27.36	  7.270	0.99282							#	   0.88	   1.20	
    119									skipped		#	   1.24	   0.75	
    120	  -1.25	 -16.23	  0.548	0.94140							#	   2.61	   1.35	
    121									skipped		#	   1.37	   0.75	
