      1	 -22.76	 -81.60	 -0.348	0.97859							#	  39.44	   4.31	
      2	 -28.49	 -81.64	 -0.014	0.99610							#	   8.48	  16.39	
      3	  -1.66	 -78.98	 -0.001	0.99451							#	   6.89	  24.86	
      4	 -26.39	  55.84	  0.394	0.99385							#	  13.42	  14.44	
      5	 -12.48	 -89.41	  0.087	0.99249							#	  10.70	  21.67	
      6	  -6.27	 -23.77	  0.190	0.99767							#	   2.17	  30.69	
      7	   4.31	   3.82	 -0.024	1.00136							#	   1.81	  39.31	
      8	  13.39	  -6.88	 -0.018	0.99921							#	   2.84	  30.56	
      9	  21.55	  36.17	  0.036	1.00129							#	   3.07	  32.08	
     10	  16.84	  -7.35	 -0.116	1.00123							#	   3.07	  30.00	
     11	   5.16	  58.29	  0.159	0.99729							#	  12.27	  38.61	
     12	  -4.13	 -11.16	  0.043	0.99991							#	   5.76	  34.03	
     13	  11.87	  48.67	  0.130	1.00192							#	   7.46	  31.39	
     14	  13.70	  63.53	 -0.077	1.00203							#	  10.08	  31.39	
     15	  17.86	  46.82	 -0.108	1.00161							#	   9.53	  30.28	
     16	 -13.49	  29.95	 -0.138	1.00024							#	   8.40	  14.44	
     17	 -33.42	 121.06	 -0.086	1.00521							#	   8.95	  12.08	
     18	  -5.95	  58.24	 -0.355	1.00121							#	   8.70	  20.69	
     19									skipped	n_scene	#	  28.49	   0.00	
     20	 -17.78	 -22.60	  0.218	0.99738							#	  50.53	  29.03	
     21	 -17.33	  -5.86	  0.073	0.99783							#	   7.62	  24.17	
     22	 -20.75	   1.40	 -0.195	0.99889							#	   8.52	  25.97	
     23	  -5.15	  23.98	 -0.221	0.99873							#	  11.20	  12.64	
     24	 -33.62	  55.74	 -0.273	0.99591							#	   7.69	   9.17	
     25	  -6.70	  53.32	 -0.584	0.99723							#	   8.06	  10.56	
     26	  16.27	  21.88	 -0.238	1.00603							#	   8.49	   9.03	
     27	  12.44	   6.18	 -0.324	1.00055							#	  10.24	   6.25	
     28	  -2.84	  51.61	  0.009	1.00097							#	  11.25	   8.89	
     29	  -6.95	 -14.84	  0.008	1.00015							#	   4.25	   9.86	
     30	  -5.11	 -35.25	 -0.036	1.00237							#	   5.62	   5.42	
     31	   3.99	  35.03	  2.818	1.00336							#	   8.24	   9.31	
     32	 -10.70	 -67.04	 -0.849	0.97935							#	  16.37	   2.22	
     33									skipped	n_scene	#	   5.71	   1.39	
     34	   6.40	  24.48	 -0.328	0.99828							#	  17.70	   7.50	
     35	 -16.22	 -24.52	  0.947	0.99639							#	  10.06	   5.69	
     36	  -8.85	 -12.73	  1.181	1.00558							#	  11.25	   2.22	
     37	   8.84	  -2.66	  0.764	1.02280							#	   7.49	   2.50	
     38	 -27.77	   0.33	 -1.275	0.99296							#	   7.21	  11.67	
     39	 -18.29	  89.11	 -1.948	0.99551							#	  10.01	   7.50	
     40	  16.30	 -70.14	 -1.129	1.00495							#	   8.06	   9.44	
     41									skipped	n_scene	#	  11.91	   1.81	
     42	  48.90	 -20.07	  0.425	1.00591							#	  38.97	   5.69	
     43	  21.62	  27.26	  0.994	0.94481							#	   7.72	   4.58	
     44	  -5.62	  27.17	 -1.871	1.05166							#	  13.87	   2.64	
     45	 -16.33	  42.27	 -5.028	1.01514							#	  11.57	   2.64	
     46	 -10.45	 141.24	  0.239	0.97265							#	  11.70	   4.44	
     47	 -17.16	 -29.67	 -1.809	1.03747							#	   7.95	   2.22	
