      1									skipped	n_scene	#	  30.03	   1.06	
      2									skipped	n_scene	#	  22.01	   1.59	
      3	 -27.76	   2.95	 -0.407	0.99265							#	  20.83	   2.08	
      4	 -92.96	 -23.14	 -0.863	0.99068							#	   6.40	   2.45	
      5									skipped		#	   6.40	   1.43	
      6									skipped		#	   6.38	   1.18	
      7									skipped		#	   6.94	   1.67	
      8	 -11.79	  44.11	 -0.504	0.99952							#	  11.06	   2.20	
      9									skipped		#	   6.44	   2.00	
     10	 -30.13	  77.27	 -0.958	0.99981							#	   6.39	   2.65	
     11									skipped		#	   6.81	   1.10	
     12									skipped		#	   5.82	   1.47	
     13									skipped		#	   5.87	   1.63	
     14	 -13.93	 -48.30	 -0.171	1.00350							#	   7.71	   2.45	
     15									skipped		#	   6.24	   1.80	
     16	 -21.49	 -24.04	 -0.261	0.99111							#	   8.74	   2.33	
     17	 -41.51	   0.66	  0.103	0.99601							#	   6.19	   3.67	
     18	 -27.51	  11.62	 -0.071	0.99439							#	   9.50	   2.04	
     19									skipped		#	   7.21	   1.26	
     20	 -21.76	 -50.20	 -0.292	1.00533							#	   5.83	   2.65	
     21	  -4.66	 -13.16	 -0.187	0.99896							#	   8.11	   2.94	
     22	  13.73	 -18.09	 -0.270	1.00034							#	   6.22	   2.45	
     23	   2.78	   3.34	 -0.266	0.99610							#	   5.87	   3.43	
     24	 -15.64	  30.82	  0.122	0.99701							#	  10.66	   2.49	
     25	  35.70	  -6.17	  0.104	0.99758							#	   3.64	   2.86	
     26	  15.31	  11.17	 -0.282	0.99910							#	   4.85	   2.77	
     27									skipped		#	   6.16	   1.92	
     28									skipped		#	   5.38	   1.39	
     29									skipped		#	   6.32	   1.10	
     30	  56.32	 -51.68	  0.106	1.01087							#	   5.74	   2.24	
     31									skipped		#	   5.74	   1.31	
     32									skipped		#	   5.36	   1.51	
     33	  19.69	  11.71	 -0.334	1.02407							#	   3.06	   2.04	
     34	  -0.38	   7.47	  0.062	1.02085							#	   3.66	   2.61	
     35									skipped		#	   3.80	   1.92	
     36									skipped		#	   6.63	   1.75	
     37	  -7.31	  -2.91	  0.237	1.02461							#	   5.88	   2.04	
     38	   2.49	   9.28	 -0.151	1.00045							#	   7.27	   4.41	
     39	 -63.78	  10.91	  0.176	0.99742							#	   5.12	   3.39	
     40	 -68.12	  -0.23	  0.094	0.99901							#	   6.18	   3.59	
     41	 -53.29	   8.64	 -0.081	0.99837							#	   5.69	   2.73	
     42	 -68.36	   9.15	  0.123	1.00267							#	   6.30	   2.86	
     43	 -71.80	  -2.14	  0.027	0.99843							#	   7.17	   3.26	
     44									skipped		#	   9.45	   1.59	
     45									skipped		#	   5.52	   1.80	
     46	 -57.67	 -16.00	  0.087	0.99312							#	   4.13	   2.33	
     47	 -80.88	  -2.73	 -0.254	0.99416							#	   4.78	   3.22	
     48	 -54.07	  -6.79	  0.044	0.99922							#	   5.23	   3.22	
     49									skipped		#	   7.68	   1.10	
     50									skipped		#	   9.10	   1.18	
     51									skipped		#	   3.77	   1.92	
     52	 -36.93	  32.96	 -0.216	1.00423							#	   6.10	   2.53	
     53	  -1.69	  30.50	  0.025	0.99963							#	   7.63	   5.88	
     54	  -5.57	  20.53	 -0.016	1.00140							#	   7.20	   5.18	
     55	   9.51	  -5.44	 -0.154	1.00107							#	   4.91	   5.14	
     56	   0.21	  13.37	 -0.136	1.00075							#	   7.08	   4.98	
     57	   3.71	  14.45	 -0.055	1.00150							#	   7.18	   3.84	
     58	 -10.51	   2.23	 -0.059	1.00189							#	   8.89	   4.45	
     59	   6.74	 -11.66	 -0.177	1.00200							#	   6.14	   3.84	
     60	  -0.37	 -15.43	 -0.087	1.00064							#	   6.85	   3.75	
     61	 -20.43	  -7.56	 -0.215	0.99872							#	   6.77	   3.26	
     62	  -6.58	 -12.23	 -0.070	1.00047							#	   5.57	   3.26	
     63	  -4.43	  -2.65	 -0.030	1.00005							#	   6.04	   5.67	
     64	  15.34	 -32.08	 -0.020	0.99965							#	   6.72	   3.92	
     65	   0.97	  -6.91	 -0.077	1.00074							#	   6.05	   4.12	
     66	   2.63	  -1.25	  0.113	0.99996							#	   3.89	   6.00	
     67	  -8.10	   5.66	  0.069	1.00068							#	   4.55	   5.10	
     68	  -2.11	  -3.33	 -0.111	1.00146							#	   2.95	   5.71	
     69	 -20.95	  18.95	 -0.137	0.99942							#	   6.92	   5.43	
     70	 -10.39	  10.56	 -0.061	0.99900							#	   3.02	   5.10	
     71	 -17.16	   8.62	 -0.225	0.99756							#	   5.16	   5.59	
     72	 -20.89	   6.94	  0.063	0.99977							#	   5.53	   6.16	
     73	  -3.16	   7.25	  0.073	1.00011							#	   2.59	   7.51	
     74	  -5.85	   2.35	 -0.123	0.99967							#	   3.67	   6.57	
     75	   1.66	   4.05	  0.023	0.99967							#	   3.45	   8.73	
     76	   8.15	   1.23	 -0.084	0.99981							#	   2.81	   7.02	
     77	  -5.58	   8.11	 -0.154	0.99726							#	   3.28	   6.20	
     78	  -5.21	   1.35	  0.016	0.99964							#	   2.68	   9.22	
     79	 -10.29	   1.45	 -0.118	0.99979							#	   3.23	   8.73	
     80	  -3.34	  -3.58	 -0.011	0.99932							#	   2.21	   9.06	
     81	  -1.59	  10.68	 -0.068	0.99930							#	   4.43	   8.65	
     82	  -3.86	  -1.08	 -0.082	0.99932							#	   3.73	   8.61	
     83	   3.52	  -3.33	 -0.027	1.00013							#	   3.28	   6.85	
     84	  -6.44	  -8.22	 -0.058	1.00032							#	   8.38	   6.12	
     85	   7.02	   0.27	 -0.053	0.99973							#	   2.03	   7.06	
     86	  12.76	  -3.16	  0.049	1.00014							#	   2.59	   5.79	
     87	  14.38	  -0.83	  0.090	1.00058							#	   3.60	   6.04	
     88	  16.89	   0.92	 -0.020	0.99949							#	   4.11	   5.14	
     89	  61.44	 -14.73	  0.462	1.00255							#	   6.18	   2.20	
     90	 -17.21	   8.37	  0.129	1.00222							#	   7.20	   2.73	
     91	 -51.41	  10.84	 -0.263	0.99836							#	   4.79	   2.37	
     92	   7.15	 -23.94	  0.229	1.00332							#	   6.40	   3.92	
     93	 -28.40	  -5.39	  0.237	0.99972							#	   7.93	   4.28	
     94	   0.10	 -25.48	  0.069	1.00021							#	   5.46	   5.43	
     95	   7.96	 -13.94	 -0.023	0.99933							#	   5.24	   4.65	
     96	  10.02	 -22.94	  0.114	0.99967							#	   6.75	   5.06	
     97	 -16.81	  11.79	  0.284	0.99589							#	   8.87	   3.14	
     98	  17.66	  -5.47	  0.033	0.99768							#	   3.48	   3.96	
