      1	 -30.81	  -4.03	  0.073	0.99929							#	  13.26	  21.35	
      2	 -27.95	   3.60	 -0.061	0.99964							#	   4.86	  24.77	
      3	 -31.57	   4.90	 -0.096	1.00005							#	   4.84	  16.67	
      4	 -29.56	  -6.46	 -0.016	1.00003							#	   6.02	  16.55	
      5	 -34.32	   1.44	 -0.073	1.00006							#	   6.72	  13.14	
      6	 -44.40	   8.34	 -0.072	0.99995							#	   7.32	  10.53	
      7	 -54.04	  16.40	 -0.080	0.99924							#	   6.39	   9.95	
      8	 -40.56	   0.32	 -0.026	0.99949							#	   4.94	   8.28	
      9	 -28.91	  -5.42	  0.010	0.99882							#	   3.57	  13.89	
     10	 -13.36	  -5.33	  0.056	0.99944							#	   2.34	  25.46	
     11	 -21.62	  -7.31	 -0.101	1.00005							#	   3.08	  27.37	
     12	  -8.75	  -2.31	 -0.017	0.99975							#	   2.37	  29.80	
     13	 -10.69	  -5.45	 -0.010	0.99992							#	   1.80	  25.93	
     14	 -19.18	  -1.07	  0.011	0.99932							#	   3.92	  24.48	
     15	 -14.15	  -2.96	 -0.069	1.00069							#	   2.65	  28.13	
     16	  -5.88	  -6.11	 -0.077	0.99976							#	   2.20	  29.17	
     17	 -13.25	 -12.80	 -0.044	0.99982							#	   5.51	  28.70	
     18	 -12.45	   1.52	 -0.070	0.99976							#	   3.05	  26.62	
     19	 -11.46	   6.32	 -0.022	0.99987							#	   4.18	  25.64	
     20	  -7.60	  -1.44	 -0.089	0.99951							#	   3.66	  26.91	
     21	  -6.98	  -2.32	 -0.067	0.99987							#	   4.23	  27.72	
     22	  -1.33	  -4.81	 -0.046	1.00028							#	   3.99	  29.51	
     23	  -7.13	  -0.76	 -0.083	0.99942							#	   4.57	  26.45	
     24	  -0.37	  -2.70	  0.006	0.99958							#	   3.62	  25.29	
     25	  -8.12	  -8.35	  0.020	1.00038							#	   4.53	  21.99	
     26	  -0.40	   2.05	 -0.018	0.99928							#	   3.96	  21.53	
     27	   4.61	 -12.02	  0.052	1.00019							#	   5.44	  25.52	
     28	  -2.86	  -1.39	  0.001	0.99980							#	   4.87	  24.02	
     29	  -6.31	  -6.84	 -0.032	0.99974							#	   4.53	  20.54	
     30	  -2.24	  -5.81	  0.005	0.99960							#	   5.23	  21.70	
     31	  -9.69	  -7.45	 -0.068	0.99935							#	   5.04	  21.82	
     32	 -10.27	 -25.79	 -0.085	0.99973							#	   6.14	  25.06	
     33	 -21.57	 -22.94	 -0.106	0.99970							#	   4.96	  24.31	
     34	 -28.95	  -5.17	 -0.151	0.99812							#	   4.99	  18.81	
     35	 -33.77	 -33.42	 -0.247	1.00097							#	   4.67	  14.93	
     36	 -43.42	 -34.66	 -0.341	0.99875							#	   4.91	  14.93	
